"Gene ID","Product Description","Log2 FC MF/PF","-Log10(P-Value)","significance","Log2 FC PF/MF","FC MF/PF","P value FC MF/PF"
"Tb927.10.3050","hypothetical protein",-0.189028151827133,0,"Not Significant",0.189028151827133,0.877196431516403,1
"Tb927.10.3070","hypothetical protein, conserved",-0.1678717519877,0.428291168191312,"Not Significant",0.1678717519877,0.890154859827544,0.373
"Tb927.10.3080","methionine biosynthetic protein, putative",-0.00486152100605031,0,"Not Significant",0.00486152100605031,0.996635921655533,1
"Tb927.10.3090","hypothetical protein, conserved",0.952390317352169,3.6345120151091,"Not Significant",-0.952390317352169,1.93507611817319,0.000232
"Tb927.10.310","pumillio/PUF RNA binding protein 3",0.296036103687494,2.26121944151563,"Not Significant",-0.296036103687494,1.22776640859272,0.00548
"Tb927.10.3100","glycerol-3-phosphate acyltransferase, putative",-0.0491159733458828,0.154901959985743,"Not Significant",0.0491159733458828,0.966528398012519,0.7
"Tb927.10.3110","DNA primase large subunit, putative",0.242647951621429,1.30803489723264,"Not Significant",-0.242647951621429,1.18316226967947,0.0492
"Tb927.10.3120","cytochrome c oxidase assembly protein, putative",-1.27158089556554,3.85698519974591,"Down in MF",1.27158089556554,0.414205640367766,0.000139
"Tb927.10.3130","myotubularin-associated protein, putative",-0.252403579328446,1.18309616062434,"Not Significant",0.252403579328446,0.839496619415686,0.0656
"Tb927.10.3140","Basal body protein",0.192132030429476,1.02502800570193,"Not Significant",-0.192132030429476,1.1424507951855,0.0944
"Tb927.10.3150","N-acetyltransferase, putative",-0.263875868323906,1.73518217699046,"Not Significant",0.263875868323906,0.832847427257447,0.0184
"Tb927.10.3160","hypothetical protein, conserved",-0.0843278340396388,0.309803919971486,"Not Significant",0.0843278340396388,0.943223890947068,0.49
"Tb927.10.3170","ABC transporter, putative",-0.365272947157565,2.50307035192679,"Not Significant",0.365272947157565,0.776321986767998,0.00314
"Tb927.10.3180","zinc-finger of acetyl-transferase ESCO, putative",0.238810779452458,0.958607314841775,"Not Significant",-0.238810779452458,1.18001956454711,0.11
"Tb927.10.320","hypothetical protein, conserved",1.00019355291513,3.37365963262496,"Up in MF",-1.00019355291513,2.00026833931471,0.000423
"Tb927.10.3200","U2 splicing auxiliary factor, putative",-0.295538764092544,1.24872089601666,"Not Significant",0.295538764092544,0.814768006326776,0.0564
"Tb927.10.3210","delta-1-pyrroline-5-carboxylate dehydrogenase, putative",-3.11679699229314,2.90657831483776,"Down in MF",3.11679699229314,0.115279110007847,0.00124
"Tb927.10.3220","nucleolus protein, putative",3.2182339614743,4.86012091359876,"Up in MF",-3.2182339614743,9.30646943770822,1.38e-05
"Tb927.10.3230","CMGC/MAPK protein kinase, putative",-0.0376370025154129,0.0472075569559079,"Not Significant",0.0376370025154129,0.974249369256172,0.897
"Tb927.10.3250","hypothetical protein, conserved",-0.772140303215196,3.31069114087638,"Not Significant",0.772140303215196,0.585548142827874,0.000489
"Tb927.10.3260","Long-chain-fatty-acid--CoA ligase 5 (EC 6.2.1.3) (Long-chain acyl-CoA synthetase 5) (LACS 5), putative",-0.0305327988324212,0.0250280057019311,"Not Significant",0.0305327988324212,0.979058656609907,0.944
"Tb927.10.3270","hypothetical protein, conserved",-0.714430671289295,3.23957751657679,"Not Significant",0.714430671289295,0.609445589042705,0.000576
"Tb927.10.3280","60S ribosomal proteins L38, putative",-0.864916273991316,2.03245202378114,"Not Significant",0.864916273991316,0.54907827142266,0.00928
"Tb927.10.3290","hypothetical protein, conserved",0.224799005475376,1.02136305161553,"Not Significant",-0.224799005475376,1.16861442727377,0.0952
"Tb927.10.330","hypothetical protein, conserved",0.34238249675426,1.69464863055338,"Not Significant",-0.34238249675426,1.26784861780439,0.0202
"Tb927.10.3300","Domain of unknown function (DUF4206), putative",-0.882863124859385,2.77211329538633,"Not Significant",0.882863124859385,0.542290151551848,0.00169
"Tb927.10.3310","hypothetical protein, conserved",0.0959588010212421,0.289882634888184,"Not Significant",-0.0959588010212421,1.06877546980118,0.513
"Tb927.10.3320","hypothetical protein, conserved",0.116817268782192,0.412289034981089,"Not Significant",-0.116817268782192,1.08434005803601,0.387
"Tb927.10.3330","DDRGK domain containing protein, putative",0.0800657088505116,0.111259039317107,"Not Significant",-0.0800657088505116,1.05706618450045,0.774
"Tb927.10.3340","protein kinase, putative",0.507362029212735,2.45842075605342,"Not Significant",-0.507362029212735,1.42144869609533,0.00348
"Tb927.10.3350","major facilitator superfamily, putative",0.326679528202021,1.41116827440579,"Not Significant",-0.326679528202021,1.25412358993318,0.0388
"Tb927.10.3360","PTP1-interacting protein, 39 kDa",0.792062129704455,2.73992861201493,"Not Significant",-0.792062129704455,1.73154769858635,0.00182
"Tb927.10.3370","60S acidic ribosomal protein P2, putative",-0.775002745315023,1.91364016932525,"Not Significant",0.775002745315023,0.584387512244262,0.0122
"Tb927.10.3380","60S acidic ribosomal protein P2, putative",-0.751495154276705,1.87942606879415,"Not Significant",0.751495154276705,0.593987652191853,0.0132
"Tb927.10.3390","predicted TLD domain protein",0.443256101507905,3.25336580106242,"Not Significant",-0.443256101507905,1.35966958364276,0.000558
"Tb927.10.340","mitochondrial structure specific endonuclease I (SSE-1), putative",-0.0732575519936023,0.274905478918531,"Not Significant",0.0732575519936023,0.950489403347622,0.531
"Tb927.10.3400","hypothetical protein, conserved",-0.524214198475329,1.58335949266172,"Not Significant",0.524214198475329,0.695337740652873,0.0261
"Tb927.10.3410","hypothetical protein",-0.583689207606062,0.96657624451305,"Not Significant",0.583689207606062,0.667255312747117,0.108
"Tb927.10.3420","NADH-ubiquinone oxidoreductase c, putative",-0.510237260315916,1.62708799702989,"Not Significant",0.510237260315916,0.702106962447314,0.0236
"Tb927.10.3430","hypothetical protein, conserved",-0.410736634613236,2.04866248120408,"Not Significant",0.410736634613236,0.752239185157878,0.00894
"Tb927.10.3470","Ankyrin repeats (3 copies), putative",0.781162702619431,3.12551818230053,"Not Significant",-0.781162702619431,1.71851530772979,0.000749
"Tb927.10.3480","hypothetical protein, conserved",0.83198775465495,3.64781748188864,"Not Significant",-0.83198775465495,1.78013635695251,0.000225
"Tb927.10.3490","kinetoplastid-specific dual specificity phosphatase, putative",0.782655586969396,3.66154350639539,"Not Significant",-0.782655586969396,1.7202945281412,0.000218
"Tb927.10.350","protein kinase PK4, putative",0.345555457275524,1.96657624451305,"Not Significant",-0.345555457275524,1.2706401021504,0.0108
"Tb927.10.3500","RNA-binding protein, putative",-0.10619465276172,0.705533773838407,"Not Significant",0.10619465276172,0.929035317550148,0.197
"Tb927.10.3510","tRNA pseudouridine synthase D (TruD), putative",-0.713515661747077,2.80687540164554,"Not Significant",0.713515661747077,0.609832244151016,0.00156
"Tb927.10.3520","protease regulatory ATPase subunit 4",-0.116958967356955,0.610833915635468,"Not Significant",0.116958967356955,0.922129344429729,0.245
"Tb927.10.3530","hypothetical protein, conserved",1.68381282608235,4.53760200210104,"Up in MF",-1.68381282608235,3.21275913959453,2.9e-05
"Tb927.10.3540","hypothetical protein, conserved",-0.551220121903812,2.5654310959658,"Not Significant",0.551220121903812,0.682442726018775,0.00272
"Tb927.10.3550","DNA repair helicase, putative",0.164312170868308,0.653647025549361,"Not Significant",-0.164312170868308,1.12063167064303,0.222
"Tb927.10.3560","arginine N-methyltransferase, putative",-0.818296982463741,2.87614835903291,"Not Significant",0.818296982463741,0.567110989203943,0.00133
"Tb927.10.3570","RNA editing exonuclease 2",-0.588388128591515,2.92811799269387,"Not Significant",0.588388128591515,0.665085568340304,0.00118
"Tb927.10.3580","hypothetical protein, conserved",-0.126172536126413,0.55129368009492,"Not Significant",0.126172536126413,0.916259060017476,0.281
"Tb927.10.3590","hypothetical protein, conserved",-0.468447079893246,2.21609642072726,"Not Significant",0.468447079893246,0.722742140437249,0.00608
"Tb927.10.360","hypothetical protein, conserved",0.238037753557403,1.21112488422458,"Not Significant",-0.238037753557403,1.17938745497865,0.0615
"Tb927.10.3600","hypothetical protein, conserved",1.23668582878835,4.27164621797877,"Up in MF",-1.23668582878835,2.35656557778635,5.35e-05
"Tb927.10.3610","hypothetical protein, conserved",0.098141009245463,0.448550002027125,"Not Significant",-0.098141009245463,1.07039331372872,0.356
"Tb927.10.3620","Laminin-like protein, putative",2.37245383195119,5.10402526764094,"Up in MF",-2.37245383195119,5.17821128377853,7.87e-06
"Tb927.10.3630","hypothetical protein, conserved",-0.632701345367215,3.42021640338319,"Not Significant",0.632701345367215,0.644967627300468,0.00038
"Tb927.10.3640","nuclear transmembrane protein, putative",-0.746689028661542,2.62708799702989,"Not Significant",0.746689028661542,0.595969734067722,0.00236
"Tb927.10.3650","NADH-dependent fumarate reductase",0.213483207939384,0.671620396561262,"Not Significant",-0.213483207939384,1.15948423782544,0.213
"Tb927.10.3660","aspartate aminotransferase",1.75119198656627,4.33629907461035,"Up in MF",-1.75119198656627,3.36636587829667,4.61e-05
"Tb927.10.3670","hypothetical protein, conserved",1.06983010179256,4.37571790416433,"Up in MF",-1.06983010179256,2.09918614315945,4.21e-05
"Tb927.10.3680","hypothetical protein, conserved",1.34671599055042,3.97881070093006,"Up in MF",-1.34671599055042,2.54332528429824,0.000105
"Tb927.10.3690","rRNA dimethyltransferase, putative",0.610747271066664,3.06449273417529,"Not Significant",-0.610747271066664,1.52704996843854,0.000862
"Tb927.10.370","calcineurin B subunit, putative",0.753221034647776,3.1249387366083,"Not Significant",-0.753221034647776,1.68555188185807,0.00075
"Tb927.10.3700","AMP-activated protein kinase, gamma regulatory subunit",0.214040211408948,1.13018179202067,"Not Significant",-0.214040211408948,1.15993198417181,0.0741
"Tb927.10.3710","proteasome activator protein PA26",-0.52461918461609,3.39469495385889,"Not Significant",0.52461918461609,0.69514257631193,0.000403
"Tb927.10.3720","hypothetical protein, conserved",0.582899198099914,2.96257350205938,"Not Significant",-0.582899198099914,1.49785627472192,0.00109
"Tb927.10.3730","SET domain containing protein, putative",0.25974140586666,2.05354773498693,"Not Significant",-0.25974140586666,1.19726408322751,0.00884
"Tb927.10.3740","hypothetical protein, conserved",0.0913262698148753,0.474955192963155,"Not Significant",-0.0913262698148753,1.065349108051,0.335
"Tb927.10.3750","Endonuclease/Exonuclease/phosphatase family, putative",2.48484004244477,4.91364016932525,"Up in MF",-2.48484004244477,5.59772278533795,1.22e-05
"Tb927.10.3760","vacuolar ATP synthase subunit d, putative",0.483509431047719,2.54363396687096,"Not Significant",-0.483509431047719,1.39814058308842,0.00286
"Tb927.10.3770","predicted TPR repeat protein",-0.63006234542431,2.90657831483776,"Not Significant",0.63006234542431,0.646148491695812,0.00124
"Tb927.10.3780","hypothetical protein, conserved",0.765209738747834,3.71896663275227,"Not Significant",-0.765209738747834,1.69961707034389,0.000191
"Tb927.10.3790","hypothetical protein, conserved",-0.117406721314782,0.568636235841013,"Not Significant",0.117406721314782,0.921843197332224,0.27
"Tb927.10.380","mitochondrial RNA binding complex 1 subunit",-0.601166111635473,2.97881070093006,"Not Significant",0.601166111635473,0.659220900305925,0.00105
"Tb927.10.3800","predicted RING finger protein",1.82004048133908,5.2020403562628,"Up in MF",-1.82004048133908,3.53091105946347,6.28e-06
"Tb927.10.3810","Nucleoporin NUP65",0.341865087665824,2.19791074211827,"Not Significant",-0.341865087665824,1.2673939972785,0.00634
"Tb927.10.3820","hypothetical protein, conserved",0.383354026225056,2.71444269099223,"Not Significant",-0.383354026225056,1.30437077850785,0.00193
"Tb927.10.3830","hypothetical protein",-0.765125504652343,3.01772876696043,"Not Significant",0.765125504652343,0.588402179396788,0.00096
"Tb927.10.3840","60S ribosomal protein L18a, putative",-0.753015063400185,2.12436006299583,"Not Significant",0.753015063400185,0.593362203410154,0.00751
"Tb927.10.3850","hypothetical protein, conserved",0.620419215647181,2.89619627904404,"Not Significant",-0.620419215647181,1.5373218285154,0.00127
"Tb927.10.3860","SNF-7-like protein, putative",0.485180826750083,2.48678239993206,"Not Significant",-0.485180826750083,1.39976130005477,0.00326
"Tb927.10.3870","hypothetical protein, conserved",0.64539186296188,3.22402566887063,"Not Significant",-0.64539186296188,1.56416408478951,0.000597
"Tb927.10.3880","hypothetical protein, conserved",0.420953699518261,2.34008379993015,"Not Significant",-0.420953699518261,1.33881228972139,0.00457
"Tb927.10.3890","phosphatidylinositol-4-phosphate 5-kinase, putative",-0.179584584561447,0.752026733638193,"Not Significant",0.179584584561447,0.882957201954268,0.177
"Tb927.10.390","phosphatidylinositol-4-phosphate 5-kinase, putative",0.953165147287046,3.12609840213554,"Not Significant",-0.953165147287046,1.93611567092853,0.000748
"Tb927.10.3900","DUF2407 ubiquitin-like domain containing protein, putative",0.3035447398222,1.77469071827414,"Not Significant",-0.3035447398222,1.23417308692926,0.0168
"Tb927.10.3910","CAMK/CAMKL family protein kinase, putative",1.25243273306895,3.51144928349956,"Up in MF",-1.25243273306895,2.38242819544231,0.000308
"Tb927.10.3920","hypothetical protein, conserved",0.159290994738766,0.943095148663527,"Not Significant",-0.159290994738766,1.11673818779756,0.114
"Tb927.10.3930","hypothetical protein, conserved",-0.890737112054562,2.63827216398241,"Not Significant",0.890737112054562,0.539338485172996,0.0023
"Tb927.10.3940","40S ribosomal protein S3A, putative",-0.885044065597696,2.87942606879415,"Not Significant",0.885044065597696,0.541470983850539,0.00132
"Tb927.10.3950","40S ribosomal protein S3A, putative",-0.495846622420673,2.92811799269387,"Not Significant",0.495846622420673,0.709145405375628,0.00118
"Tb927.10.3960","hypothetical protein, conserved",0.433436518070593,1.93930215964639,"Not Significant",-0.433436518070593,1.35044652963411,0.0115
"Tb927.10.3970","hypothetical protein, conserved",0.312681875456909,1.63827216398241,"Not Significant",-0.312681875456909,1.24201437856057,0.023
"Tb927.10.3980","hypothetical protein, conserved",-0.0938937103342426,0.000434511774017692,"Not Significant",0.0938937103342426,0.936990476523967,0.999
"Tb927.10.3990","DHH1",-0.102973187187885,0.504455662453552,"Not Significant",0.102973187187885,0.93111212459787,0.313
"Tb927.10.40","hypothetical protein",4.66226342887851,1.89279003035213,"Up in MF",-4.66226342887851,25.321016706498,0.0128
"Tb927.10.400","hypothetical protein, conserved",0.553884718867614,2.97061622231479,"Not Significant",-0.553884718867614,1.46803332551379,0.00107
"Tb927.10.4000","methylglutaconyl-CoA hydratase, mitochondrial precursor, putative",-0.751543309791981,3.85078088734462,"Not Significant",0.751543309791981,0.593967825892273,0.000141
"Tb927.10.4010","hypothetical protein, conserved",0.110781257890309,0.339134521996131,"Not Significant",-0.110781257890309,1.0798128256852,0.458
"Tb927.10.4020","hypothetical protein, conserved",-0.0875693762898904,0.244887733604929,"Not Significant",0.0875693762898904,0.941106972483896,0.569
